Name,Age,GPA,Sports_Played,Credits_Completed,Major,Year
Azria Anderson,18,2.6,0,2,Early Childhood Education,Senior
Josh Jones,14,2.0,1,23,Bio Med,Junior
Gavin Jackson,14,3.61,2,10,Bio Med,Sophomore
Josh Martin,14,3.44,1,45,Criminal Justice,Junior
Abby Garcia,14,3.43,2,18,Marketing,Senior
Kelsey Williams,15,2.79,3,48,Engineering,Sophomore
Abby Smith,17,0.99,1,3,Engineering,Sophomore
Avery Lopez,19,2.02,3,27,Culinary,Freshman
Emm Taylor,19,0.6,2,26,Early Childhood Education,Freshman
Sam Thomas,17,3.74,1,7,Engineering,Senior
Sujay Wilson,14,3.16,0,44,Business,Senior
Avery Taylor,18,0.75,0,48,Bio Med,Senior
Emm Martin,18,0.55,0,17,Bio Med,Freshman
Abby Johnson,16,3.66,0,12,Business,Freshman
Joe Johnson,14,2.17,1,0,Bio Med,Sophomore
Sam Martin,17,2.29,2,36,Early College,Sophomore
Dutch Hernandez,16,1.81,0,33,Business,Freshman
Cal Johnson,18,2.31,1,52,Culinary,Junior
Abby Hernandez,17,1.74,1,26,Early Childhood Education,Freshman
Gavin Taylor,17,3.84,0,56,Bio Med,Senior
Gavin Smith,16,0.82,3,46,Computer Science,Sophomore
Manny Johnson,19,0.71,3,1,Construction,Freshman
Josh Hernandez,14,0.32,3,47,Early Childhood Education,Junior
Alice Jones,18,0.98,2,47,Business,Junior
Sujay Williams,14,3.4,1,15,Culinary,Senior
Josh Williams,17,3.1,0,51,Business,Junior
Azria Lopez,14,4.16,0,4,Business,Sophomore
Josh Hernandez,16,1.26,2,41,Bio Med,Freshman
Sujay Jackson,14,2.38,1,13,Early College,Junior
Sujay Smith,16,2.82,0,43,Criminal Justice,Sophomore
Vihaan Brown,18,2.94,1,40,Construction,Junior
Joe Rodriguez,14,2.37,3,46,Computer Science,Freshman
Azria Taylor,14,0.7,0,30,Culinary,Freshman
Josh Smith,15,3.83,3,0,Engineering,Junior
Azria Hernandez,17,4.15,2,32,Business,Junior
Cal Martin,16,3.78,3,44,Criminal Justice,Senior
Sujay Lopez,18,1.26,3,54,Early Childhood Education,Freshman
Sam Gonzalez,16,2.51,1,20,Marketing,Junior
Sujay Wilson,16,1.92,3,8,Construction,Freshman
Azria Williams,18,3.25,3,55,Computer Science,Junior
Vihaan Hernandez,17,4.17,2,6,Marketing,Freshman
Manny Williams,19,2.11,0,17,Bio Med,Junior
Manny Miller,14,1.74,2,17,Engineering,Sophomore
Nate Anderson,15,3.57,2,35,Marketing,Senior
Avery Thomas,15,2.82,1,12,Construction,Freshman
Azria Lopez,14,1.45,3,9,Computer Science,Sophomore
Joe Hernandez,17,2.75,3,10,Engineering,Freshman
Kelsey Davis,18,4.12,3,11,Early Childhood Education,Sophomore
Joe Johnson,14,1.94,0,8,Computer Science,Freshman
Vihaan Davis,16,1.55,1,11,Business,Junior
Vihaan Jones,16,4.19,2,36,Construction,Sophomore
Abby Miller,14,2.79,1,35,Culinary,Freshman
Josh Gonzalez,18,2.68,0,19,Marketing,Sophomore
Vihaan Miller,18,2.8,1,31,Engineering,Sophomore
Joe Smith,15,1.35,3,51,Computer Science,Sophomore
Cal Moore,19,0.55,0,3,Bio Med,Sophomore
Kelsey Lopez,19,3.32,2,5,Bio Med,Senior
Joe Rodriguez,18,0.37,2,3,Marketing,Freshman
Alice Taylor,16,1.12,0,25,Computer Science,Sophomore
Cal Taylor,17,3.89,0,40,Construction,Senior
Sujay Wilson,14,1.0,2,7,Engineering,Freshman
Sam Thomas,16,0.3,1,34,Criminal Justice,Freshman
Dutch Johnson,15,1.91,2,16,Engineering,Senior
Avery Wilson,19,2.46,0,19,Computer Science,Freshman
Sam Martin,14,3.55,0,10,Early College,Sophomore
Azria Moore,17,0.92,1,8,Culinary,Junior
Alice Jones,17,3.42,3,52,Marketing,Junior
Nate Jones,18,4.06,0,22,Bio Med,Senior
Kelsey Anderson,18,2.06,3,1,Computer Science,Junior
Avery Anderson,18,2.56,1,32,Criminal Justice,Senior
Alice Wilson,17,2.9,3,51,Business,Freshman
Abby Anderson,19,1.26,3,56,Business,Freshman
Manny Miller,17,3.09,3,56,Computer Science,Senior
Alice Johnson,17,3.62,1,54,Criminal Justice,Sophomore
Sam Williams,17,3.01,3,23,Construction,Sophomore
Cal Taylor,19,4.14,2,56,Engineering,Sophomore
Emm Miller,18,1.25,1,22,Bio Med,Freshman
Emm Gonzalez,16,2.83,2,46,Bio Med,Junior
Dutch Thomas,15,4.23,3,33,Computer Science,Senior
Sujay Lopez,19,4.04,3,20,Criminal Justice,Senior
Emm Thomas,18,1.07,2,59,Early Childhood Education,Sophomore
Abby Hernandez,17,0.32,3,1,Business,Sophomore
Joe Thomas,19,3.4,3,24,Construction,Sophomore
Abby Jackson,19,0.9,2,13,Marketing,Sophomore
Vihaan Miller,17,1.65,3,23,Culinary,Sophomore
Azria Rodriguez,19,2.29,0,22,Early Childhood Education,Sophomore
Joe Thomas,17,2.97,3,31,Bio Med,Sophomore
Sujay Brown,19,3.32,3,5,Early Childhood Education,Sophomore
Kelsey Miller,16,3.12,0,60,Early College,Sophomore
Emm Martin,14,1.42,0,60,Criminal Justice,Sophomore
Sujay Martinez,15,4.06,1,8,Early College,Senior
Sam Thomas,16,1.26,3,14,Engineering,Junior
Abby Thomas,17,1.55,0,19,Culinary,Senior
Avery Taylor,19,1.58,2,34,Early Childhood Education,Sophomore
Avery Johnson,19,1.7,1,35,Criminal Justice,Sophomore
Azria Smith,16,0.98,2,33,Culinary,Sophomore
Azria Thomas,14,1.4,2,8,Early College,Junior
Azria Wilson,14,0.4,2,36,Business,Freshman
Cal Smith,15,0.99,0,23,Computer Science,Senior
Abby Gonzalez,15,1.25,1,50,Marketing,Freshman
Sam Taylor,19,4.28,2,46,Business,Sophomore
Sam Lopez,19,1.09,3,1,Computer Science,Sophomore
Avery Jones,19,0.44,0,4,Criminal Justice,Senior
Avery Lopez,17,4.15,3,36,Computer Science,Freshman
Vihaan Taylor,15,0.71,0,28,Engineering,Freshman
Sujay Jones,14,1.23,1,1,Computer Science,Junior
Nate Martin,18,3.06,2,19,Computer Science,Sophomore
Nate Wilson,16,2.52,3,30,Computer Science,Senior
Sujay Garcia,16,0.34,3,58,Early College,Senior
Cal Wilson,19,4.07,1,3,Early College,Sophomore
Manny Thomas,14,2.63,2,2,Bio Med,Senior
Gavin Martin,14,0.82,2,54,Computer Science,Sophomore
Sujay Garcia,19,1.37,1,60,Business,Freshman
Sujay Brown,17,3.8,0,51,Engineering,Freshman
Nate Smith,19,4.12,2,14,Business,Sophomore
Cal Hernandez,14,2.81,1,55,Culinary,Senior
Avery Jones,15,1.94,3,60,Computer Science,Freshman
Sam Jones,16,0.84,1,39,Culinary,Freshman
Nate Moore,14,2.3,1,16,Early College,Senior
Kelsey Rodriguez,16,3.04,0,35,Business,Junior
Alice Lopez,19,2.31,1,43,Construction,Freshman
Manny Garcia,18,2.8,0,57,Early College,Freshman
Emm Smith,16,2.94,3,57,Business,Junior
Manny Martinez,16,3.57,1,22,Construction,Sophomore
Nate Johnson,16,1.68,1,28,Marketing,Sophomore
Josh Martin,15,2.89,0,48,Marketing,Junior
Kelsey Gonzalez,19,2.67,2,58,Construction,Junior
Azria Moore,18,3.29,2,42,Criminal Justice,Sophomore
Sujay Wilson,19,3.14,2,46,Early Childhood Education,Freshman
Gavin Miller,15,2.55,0,46,Bio Med,Freshman
Nate Garcia,14,3.23,1,58,Business,Junior
Emm Davis,16,3.21,2,43,Construction,Junior
Joe Jackson,14,0.41,0,60,Construction,Senior
Avery Johnson,17,1.55,1,34,Criminal Justice,Senior
Avery Smith,14,3.66,2,60,Engineering,Senior
Sam Jones,15,2.6,3,37,Construction,Freshman
Manny Brown,15,1.87,1,56,Business,Sophomore
Josh Davis,16,1.39,1,19,Computer Science,Sophomore
Cal Hernandez,14,2.66,0,34,Computer Science,Sophomore
Cal Smith,14,2.33,1,28,Early Childhood Education,Junior
Cal Jones,17,0.42,1,41,Marketing,Freshman
Josh Hernandez,15,1.92,2,41,Bio Med,Freshman
Abby Smith,15,2.1,1,60,Engineering,Senior
Azria Martinez,15,1.93,0,48,Business,Sophomore
Josh Garcia,19,3.97,3,46,Early College,Sophomore
Dutch Brown,16,4.28,2,53,Early College,Freshman
Azria Williams,19,3.7,0,55,Early Childhood Education,Junior
Azria Wilson,16,0.94,3,27,Early Childhood Education,Junior
Joe Rodriguez,15,1.45,3,17,Construction,Sophomore
Avery Rodriguez,17,2.36,3,45,Marketing,Sophomore
Joe Rodriguez,17,1.37,1,22,Early Childhood Education,Sophomore
Emm Thomas,15,1.86,2,14,Early College,Sophomore
Kelsey Miller,16,2.57,0,14,Bio Med,Freshman
Abby Brown,16,2.49,1,18,Construction,Junior
Josh Williams,17,1.89,1,11,Computer Science,Sophomore
Joe Miller,19,2.38,2,32,Early Childhood Education,Freshman
Avery Johnson,19,4.39,1,58,Bio Med,Freshman
Cal Hernandez,15,3.47,2,29,Construction,Freshman
Vihaan Lopez,16,0.67,0,50,Bio Med,Senior
Josh Jackson,14,2.44,3,54,Computer Science,Freshman
Gavin Garcia,16,0.96,3,51,Criminal Justice,Senior
Emm Davis,19,2.08,2,45,Early College,Junior
Sam Gonzalez,17,3.33,2,23,Engineering,Junior
Josh Wilson,19,1.8,2,9,Early College,Freshman
Alice Taylor,15,0.5,0,10,Bio Med,Junior
Manny Jones,17,3.71,3,49,Early College,Senior
Sam Davis,19,2.49,2,48,Construction,Freshman
Vihaan Gonzalez,15,3.82,1,29,Construction,Sophomore
Joe Brown,17,4.28,0,18,Computer Science,Senior
Azria Miller,17,2.41,3,57,Computer Science,Senior
Dutch Hernandez,18,1.64,1,39,Early Childhood Education,Junior
Abby Taylor,16,0.83,0,41,Construction,Freshman
Sujay Hernandez,16,1.39,2,20,Engineering,Sophomore
Nate Moore,16,3.6,1,11,Early Childhood Education,Senior
Gavin Moore,14,2.99,3,15,Culinary,Senior
Cal Taylor,19,3.86,0,9,Bio Med,Sophomore
Sam Gonzalez,19,4.35,3,27,Engineering,Junior
Sam Hernandez,19,2.35,3,22,Criminal Justice,Freshman
Avery Jones,14,2.79,3,9,Culinary,Sophomore
Sujay Miller,15,0.72,3,58,Construction,Junior
Avery Rodriguez,15,2.08,1,34,Engineering,Senior
Kelsey Hernandez,17,2.21,3,6,Construction,Freshman
Sam Hernandez,17,2.76,3,16,Early College,Freshman
Abby Lopez,17,1.15,3,15,Early College,Freshman
Cal Brown,17,2.42,3,44,Engineering,Sophomore
Josh Rodriguez,16,2.1,1,16,Computer Science,Sophomore
Avery Gonzalez,17,2.09,1,41,Criminal Justice,Sophomore
Kelsey Rodriguez,17,3.4,1,4,Construction,Sophomore
Nate Johnson,17,1.52,1,43,Bio Med,Junior
Avery Martinez,18,0.42,3,4,Business,Senior
Sujay Garcia,18,0.96,3,12,Criminal Justice,Senior
Sam Hernandez,14,2.69,1,59,Culinary,Junior
Vihaan Wilson,14,1.47,2,40,Early Childhood Education,Senior
Cal Jones,17,2.82,1,25,Early Childhood Education,Sophomore
Cal Wilson,19,2.52,3,35,Criminal Justice,Junior
Dutch Taylor,19,1.65,1,48,Culinary,Junior
Gavin Jones,16,3.39,3,20,Early Childhood Education,Senior
Sujay Williams,16,3.94,1,52,Construction,Junior
Joe Lopez,17,3.22,1,30,Business,Senior
Sujay Taylor,19,3.06,3,55,Bio Med,Junior
Vihaan Johnson,15,4.16,0,47,Bio Med,Sophomore
Alice Jones,17,1.0,2,19,Early Childhood Education,Senior
Emm Smith,19,2.2,2,31,Early Childhood Education,Senior
Dutch Martin,14,1.94,3,54,Early Childhood Education,Sophomore
Dutch Martin,18,0.88,1,27,Construction,Freshman
Kelsey Anderson,17,3.9,1,31,Construction,Senior
Gavin Johnson,18,2.54,0,44,Construction,Junior
Joe Wilson,17,3.95,2,33,Early Childhood Education,Freshman
Josh Jackson,19,3.31,3,37,Computer Science,Sophomore
Sam Davis,17,2.17,2,20,Early College,Freshman
Alice Davis,18,1.03,0,12,Bio Med,Freshman
Gavin Jackson,14,4.18,3,33,Bio Med,Junior
Gavin Moore,17,3.3,0,23,Bio Med,Sophomore
Dutch Anderson,19,1.7,2,58,Engineering,Sophomore
Kelsey Martinez,17,0.72,3,55,Computer Science,Freshman
Kelsey Williams,16,3.55,3,45,Criminal Justice,Freshman
Nate Anderson,15,1.59,3,28,Bio Med,Senior
Josh Jones,17,3.61,2,60,Business,Sophomore
Avery Brown,18,3.25,2,57,Engineering,Sophomore
Emm Hernandez,15,1.83,0,54,Construction,Freshman
Azria Brown,18,3.54,1,26,Engineering,Junior
Manny Anderson,16,2.15,1,52,Early Childhood Education,Sophomore
Joe Moore,18,2.86,1,39,Early College,Freshman
Manny Gonzalez,18,0.57,0,18,Computer Science,Freshman
Emm Gonzalez,14,2.71,3,58,Early Childhood Education,Senior
Sujay Taylor,18,3.45,2,10,Business,Senior
Manny Williams,19,2.35,0,31,Bio Med,Senior
Gavin Smith,15,0.63,2,45,Early Childhood Education,Junior
Gavin Jackson,18,2.27,0,57,Culinary,Freshman
Sujay Williams,14,3.72,1,7,Marketing,Junior
Azria Davis,18,3.24,2,14,Business,Junior
Kelsey Davis,16,1.17,1,30,Construction,Junior
Kelsey Johnson,17,1.53,1,15,Early College,Senior
Nate Miller,14,1.87,1,23,Culinary,Junior
Gavin Rodriguez,15,0.95,2,55,Construction,Senior
Joe Lopez,17,0.74,2,36,Early Childhood Education,Sophomore
Manny Martin,15,3.82,0,26,Bio Med,Senior
Abby Moore,17,4.05,1,37,Construction,Freshman
Gavin Anderson,16,3.66,1,57,Early Childhood Education,Freshman
Manny Jackson,17,0.99,0,36,Bio Med,Freshman
Sam Miller,17,1.99,2,41,Marketing,Sophomore
Kelsey Rodriguez,17,3.7,2,7,Early College,Freshman
Kelsey Johnson,15,2.17,2,22,Engineering,Junior
Emm Thomas,16,0.52,3,37,Early College,Freshman
Dutch Anderson,16,1.4,2,24,Early Childhood Education,Senior
Cal Rodriguez,18,0.7,3,56,Criminal Justice,Junior
Emm Jones,17,3.9,2,50,Criminal Justice,Junior
Nate Johnson,14,4.12,0,23,Criminal Justice,Freshman
Kelsey Garcia,17,3.77,2,38,Culinary,Freshman
Sam Williams,14,4.11,0,41,Construction,Junior
Avery Wilson,19,3.22,2,25,Business,Senior
Josh Miller,18,2.54,1,31,Criminal Justice,Senior
Abby Johnson,18,2.81,3,10,Criminal Justice,Junior
Manny Jackson,17,2.41,3,27,Culinary,Sophomore
Nate Brown,15,1.64,2,7,Engineering,Senior
Alice Miller,15,0.71,1,35,Early Childhood Education,Freshman
Joe Williams,16,2.34,2,1,Business,Senior
Vihaan Moore,17,4.05,2,60,Early Childhood Education,Freshman
Abby Martinez,19,2.8,3,48,Criminal Justice,Sophomore
Sam Johnson,15,3.4,2,37,Business,Junior
Josh Martin,18,1.86,2,12,Construction,Junior
Nate Williams,18,1.32,0,29,Bio Med,Junior
Dutch Thomas,17,2.64,3,52,Early College,Sophomore
Joe Martinez,16,0.32,3,15,Marketing,Senior
Kelsey Thomas,19,0.3,3,42,Engineering,Sophomore
Sujay Anderson,16,4.33,1,35,Computer Science,Freshman
Sujay Wilson,16,2.28,2,19,Early Childhood Education,Senior
Abby Miller,18,1.09,0,35,Computer Science,Freshman
Nate Taylor,16,3.37,3,43,Marketing,Sophomore
Alice Johnson,17,4.08,1,47,Computer Science,Sophomore
Josh Gonzalez,16,2.8,1,28,Culinary,Sophomore
Gavin Martin,15,4.22,3,17,Culinary,Junior
Dutch Davis,14,3.8,0,25,Computer Science,Senior
Joe Williams,14,0.51,3,46,Marketing,Sophomore
Joe Jackson,18,2.77,2,23,Early Childhood Education,Senior
Abby Rodriguez,19,0.83,0,46,Early Childhood Education,Senior
Kelsey Garcia,19,4.26,0,24,Business,Junior
Nate Johnson,18,2.74,3,15,Engineering,Junior
Vihaan Smith,14,3.15,1,18,Bio Med,Freshman
Vihaan Gonzalez,16,0.86,0,42,Early Childhood Education,Sophomore
Gavin Gonzalez,16,0.41,3,41,Computer Science,Freshman
Sam Jackson,18,2.19,2,16,Bio Med,Sophomore
Avery Jackson,19,0.61,1,41,Culinary,Freshman
Emm Miller,18,2.26,0,15,Construction,Freshman
Sam Martin,16,2.8,1,39,Marketing,Freshman
Sam Davis,17,2.83,3,11,Culinary,Senior
Nate Williams,19,0.73,2,52,Construction,Freshman
Avery Martin,14,3.46,0,6,Early Childhood Education,Senior
Abby Anderson,14,1.87,1,22,Bio Med,Freshman
Dutch Brown,18,4.35,3,22,Criminal Justice,Sophomore
Sam Rodriguez,14,4.27,3,21,Computer Science,Junior
Manny Taylor,18,0.42,2,39,Criminal Justice,Freshman
Dutch Brown,14,1.09,0,35,Engineering,Junior
Sujay Jackson,17,2.6,3,12,Culinary,Sophomore
Cal Gonzalez,15,3.02,0,53,Early College,Freshman
Emm Brown,14,3.36,2,29,Culinary,Freshman
Azria Lopez,16,1.95,3,50,Early Childhood Education,Freshman
Josh Rodriguez,16,0.54,0,26,Early Childhood Education,Junior
Gavin Martin,18,3.61,3,24,Engineering,Junior
Nate Taylor,17,0.71,1,42,Business,Sophomore
Sujay Wilson,14,4.31,3,7,Early Childhood Education,Senior
Emm Taylor,14,1.56,1,17,Business,Freshman
Nate Wilson,17,1.85,2,13,Engineering,Senior
Nate Davis,17,1.05,3,57,Culinary,Junior
Dutch Moore,14,3.93,3,49,Computer Science,Junior
Azria Thomas,15,2.14,0,35,Business,Senior
Sujay Taylor,15,1.01,0,52,Bio Med,Sophomore
Cal Gonzalez,18,2.16,0,14,Bio Med,Senior
Josh Lopez,15,0.78,3,44,Construction,Sophomore
Vihaan Moore,18,1.26,1,17,Construction,Freshman
Emm Davis,16,1.98,3,8,Early Childhood Education,Sophomore
Abby Davis,17,2.15,2,8,Criminal Justice,Junior
Alice Johnson,19,0.71,1,52,Marketing,Junior
Sam Anderson,15,2.76,2,21,Marketing,Sophomore
Abby Smith,15,1.81,1,60,Early Childhood Education,Senior
Avery Martin,15,0.96,3,8,Engineering,Sophomore
Manny Moore,15,2.36,1,45,Criminal Justice,Freshman
Azria Gonzalez,18,3.77,2,37,Computer Science,Junior
Cal Martinez,18,2.14,3,11,Culinary,Freshman
Alice Jackson,19,2.75,3,45,Engineering,Sophomore
Abby Thomas,14,2.92,0,33,Culinary,Junior
Azria Lopez,19,2.1,1,31,Engineering,Junior
Cal Wilson,15,0.85,1,56,Bio Med,Senior
Josh Gonzalez,15,0.38,0,11,Construction,Senior
Avery Davis,14,4.0,3,27,Business,Junior
Manny Williams,18,3.69,3,28,Early Childhood Education,Junior
Avery Hernandez,18,3.44,2,31,Marketing,Freshman
Alice Hernandez,17,4.13,3,11,Early College,Senior
Gavin Anderson,17,2.18,1,44,Early College,Sophomore
Dutch Martin,14,1.0,2,56,Engineering,Freshman
Dutch Brown,16,3.72,0,34,Computer Science,Freshman
Kelsey Davis,17,0.37,0,27,Bio Med,Freshman
Kelsey Williams,14,3.97,2,47,Computer Science,Sophomore
Nate Martinez,17,1.49,3,22,Engineering,Senior
Josh Garcia,14,1.44,0,57,Business,Senior
Avery Anderson,19,2.62,3,3,Bio Med,Sophomore
Emm Hernandez,17,1.59,1,6,Marketing,Junior
Sam Martinez,14,1.81,1,12,Construction,Sophomore
Alice Miller,17,0.9,0,60,Early College,Senior
Gavin Taylor,19,2.49,2,41,Culinary,Junior
Sam Miller,17,3.8,1,22,Early Childhood Education,Junior
Vihaan Garcia,19,2.19,3,12,Construction,Sophomore
Cal Lopez,18,3.65,3,43,Construction,Senior
Avery Thomas,17,0.8,0,32,Computer Science,Junior
Dutch Jackson,14,1.68,1,46,Marketing,Junior
Nate Martin,16,1.33,0,58,Computer Science,Senior
Emm Moore,14,0.82,2,5,Construction,Senior
Azria Miller,19,3.26,3,8,Engineering,Junior
Gavin Jones,16,2.05,0,25,Early Childhood Education,Freshman
Joe Jones,15,2.19,1,7,Business,Freshman
Avery Anderson,14,2.29,3,27,Construction,Senior
Manny Davis,19,2.16,2,25,Engineering,Senior
Vihaan Taylor,14,2.55,3,1,Criminal Justice,Junior
Joe Martinez,14,2.55,0,39,Early Childhood Education,Senior
Josh Smith,17,1.8,1,18,Marketing,Sophomore
Joe Rodriguez,18,3.33,0,42,Engineering,Sophomore
Vihaan Davis,18,1.49,2,16,Early College,Freshman
Nate Lopez,19,3.13,2,13,Culinary,Junior
Gavin Williams,16,3.36,2,59,Culinary,Senior
Abby Brown,14,1.21,0,48,Criminal Justice,Junior
Cal Brown,15,1.27,2,16,Engineering,Senior
Azria Johnson,16,1.3,1,19,Marketing,Senior
Cal Rodriguez,19,1.95,2,46,Early Childhood Education,Freshman
Vihaan Garcia,14,0.95,2,2,Construction,Junior
Emm Jackson,19,2.63,1,6,Culinary,Freshman
Avery Lopez,16,1.47,1,22,Criminal Justice,Junior
Sujay Miller,14,0.58,0,31,Early College,Sophomore
Nate Brown,19,2.04,0,41,Computer Science,Sophomore
Abby Garcia,18,3.14,1,55,Bio Med,Freshman
Sujay Jackson,17,1.99,3,6,Marketing,Junior
Azria Brown,19,3.03,1,3,Bio Med,Freshman
Emm Jones,19,3.05,0,1,Marketing,Junior
Gavin Davis,14,1.58,2,60,Engineering,Freshman
Sam Brown,16,3.04,0,40,Marketing,Junior
Sam Smith,14,1.85,1,53,Marketing,Sophomore
Josh Brown,17,1.93,2,42,Bio Med,Senior
Cal Davis,16,3.9,0,14,Construction,Senior
Josh Anderson,19,2.44,0,12,Early Childhood Education,Junior
Nate Jones,19,2.53,1,36,Early College,Sophomore
Cal Rodriguez,15,0.75,3,44,Marketing,Freshman
Azria Martin,19,1.58,0,15,Criminal Justice,Junior
Gavin Gonzalez,17,2.15,0,4,Bio Med,Freshman
Cal Smith,16,1.81,2,41,Early Childhood Education,Freshman
Emm Miller,15,1.13,1,31,Culinary,Junior
Josh Jones,14,1.49,1,26,Early College,Freshman
Nate Brown,17,3.49,2,7,Early Childhood Education,Freshman
Azria Johnson,18,3.58,1,12,Engineering,Sophomore
Dutch Johnson,19,4.06,0,8,Culinary,Junior
Avery Hernandez,14,4.27,2,60,Marketing,Freshman
Avery Moore,19,1.76,0,45,Criminal Justice,Junior
Kelsey Johnson,14,1.72,1,13,Early College,Freshman
Manny Anderson,17,1.95,3,48,Early College,Sophomore
Dutch Gonzalez,15,0.58,2,20,Early College,Sophomore
Avery Gonzalez,19,0.4,3,24,Engineering,Senior
Emm Jones,15,3.51,2,16,Early Childhood Education,Senior
Vihaan Moore,18,2.35,3,56,Bio Med,Senior
Alice Davis,15,1.16,0,35,Bio Med,Senior
Sam Martinez,15,2.47,3,39,Business,Senior
Josh Smith,17,2.97,2,56,Computer Science,Senior
Manny Martinez,19,4.26,3,4,Early Childhood Education,Freshman
Abby Lopez,17,3.27,0,24,Engineering,Freshman
Manny Gonzalez,19,4.02,3,32,Marketing,Sophomore
Josh Williams,18,0.56,1,41,Early College,Junior
Gavin Garcia,16,4.37,2,57,Construction,Sophomore
Abby Hernandez,17,0.31,0,49,Construction,Sophomore
Azria Taylor,19,1.92,1,60,Business,Junior
Abby Anderson,17,1.27,2,57,Business,Senior
Avery Williams,16,2.58,3,6,Criminal Justice,Freshman
Josh Rodriguez,17,3.24,1,51,Bio Med,Freshman
Alice Johnson,16,4.14,2,54,Criminal Justice,Sophomore
Gavin Rodriguez,16,1.32,3,24,Early Childhood Education,Freshman
Josh Brown,16,4.17,3,59,Criminal Justice,Junior
Kelsey Jones,18,1.33,1,10,Bio Med,Senior
Emm Anderson,17,3.57,1,13,Business,Senior
Emm Martin,15,3.67,0,7,Construction,Freshman
Cal Taylor,19,2.33,0,11,Engineering,Senior
Nate Jones,15,2.68,2,55,Bio Med,Junior
Cal Hernandez,14,1.57,0,34,Engineering,Senior
Vihaan Martinez,14,0.87,1,33,Engineering,Junior
Dutch Garcia,19,3.09,3,10,Bio Med,Junior
Vihaan Moore,17,3.24,1,28,Early College,Sophomore
Manny Thomas,14,1.78,1,59,Criminal Justice,Senior
Vihaan Garcia,19,0.9,1,28,Computer Science,Senior
Joe Garcia,17,1.72,2,39,Bio Med,Sophomore
Josh Thomas,17,3.99,1,35,Engineering,Senior
Josh Jones,18,3.93,0,47,Business,Freshman
Nate Gonzalez,16,4.29,0,49,Early Childhood Education,Sophomore
Gavin Miller,18,1.16,1,48,Bio Med,Freshman
Joe Taylor,17,0.51,3,48,Culinary,Sophomore
Gavin Jackson,15,2.73,2,42,Early College,Junior
Gavin Lopez,19,0.55,2,9,Bio Med,Junior
Dutch Taylor,15,3.08,2,43,Business,Freshman
Vihaan Miller,17,3.04,0,43,Early Childhood Education,Senior
Kelsey Moore,17,3.06,0,53,Bio Med,Freshman
Josh Hernandez,15,2.01,0,46,Early College,Freshman
Avery Garcia,18,1.8,1,48,Engineering,Senior
Emm Martinez,19,1.04,3,25,Marketing,Sophomore
Alice Martin,17,3.57,2,30,Bio Med,Freshman
Azria Taylor,14,1.65,0,37,Business,Freshman
Vihaan Williams,16,0.6,1,31,Computer Science,Sophomore
Dutch Garcia,18,3.53,3,44,Bio Med,Sophomore
Cal Martinez,18,1.0,1,2,Bio Med,Senior
Abby Lopez,17,1.58,1,5,Early Childhood Education,Freshman
Azria Martinez,18,1.44,0,9,Criminal Justice,Senior
Vihaan Garcia,19,3.67,3,0,Culinary,Junior
Manny Wilson,19,2.7,2,25,Early Childhood Education,Senior
Azria Brown,18,2.94,1,13,Engineering,Senior
Alice Smith,17,1.28,3,56,Engineering,Junior
Azria Jackson,19,0.52,0,46,Marketing,Senior
Josh Wilson,17,2.07,0,36,Computer Science,Junior
Sam Taylor,14,1.36,0,10,Criminal Justice,Senior
Nate Wilson,19,1.96,0,5,Construction,Junior
Cal Davis,14,2.33,1,47,Early Childhood Education,Junior
Sujay Moore,17,2.16,0,14,Early College,Junior
Abby Jackson,15,2.85,3,40,Business,Junior
Cal Anderson,17,3.93,2,7,Business,Junior
Azria Hernandez,15,2.01,1,34,Early College,Freshman
Josh Lopez,17,2.71,3,59,Culinary,Junior
Cal Hernandez,15,3.16,3,21,Engineering,Sophomore
Joe Anderson,19,2.45,3,30,Marketing,Sophomore
Vihaan Smith,18,0.69,1,37,Culinary,Senior
