Name,Age,GPA,Sports_Played,Credits_Completed,Major,Year
David Anderson,24,2.9,1,30,Art,Sophomore
Sarah Johnson,19,3.49,3,41,Science,Junior
Abigail Harris,20,2.92,1,89,Art,Sophomore
Olivia Martin,19,3.65,2,100,Chemistry,Sophomore
Laura Clark,22,2.31,0,98,Literature,Freshman
Katie Moore,20,3.87,2,12,Sociology,Junior
Harper Smith,18,3.54,1,25,Literature,Sophomore
Evelyn Thomas,19,3.9,2,24,Art,Junior
Charlotte Garcia,21,2.47,3,9,Computer Science,Freshman
Isabella Williams,24,3.01,3,90,Chemistry,Sophomore
Sarah Williams,21,2.59,3,88,Biology,Senior
Lucas Clark,19,3.34,2,58,Literature,Graduate
Benjamin Garcia,20,2.07,3,68,Sociology,Sophomore
Daniel Thompson,21,3.57,0,81,Computer Science,Junior
Ethan Garcia,25,3.08,0,53,Physics,Senior
Joseph Robinson,21,2.23,2,101,Psychology,Graduate
Sarah Brown,23,2.42,1,108,Philosophy,Senior
Ethan Brown,23,3.29,3,30,Mathematics,Graduate
Amelia Clark,19,3.73,2,0,Literature,Freshman
Amelia Jackson,18,3.18,1,89,Sociology,Freshman
Mia Davis,19,2.96,2,34,Literature,Sophomore
Harper Taylor,18,3.62,1,71,Sociology,Sophomore
David Clark,23,3.68,0,116,Economics,Senior
Daniel Garcia,19,2.86,2,104,Biology,Graduate
Samuel Wilson,23,3.41,0,7,Mathematics,Freshman
Lucas White,23,3.84,1,56,Biology,Graduate
James Lewis,25,2.62,2,24,Philosophy,Senior
Mia Harris,21,3.0,3,68,Business,Senior
Charlotte Thomas,21,3.22,1,10,Art,Freshman
Mia Harris,20,2.05,2,81,Philosophy,Graduate
Emma Sanchez,23,2.59,1,98,Chemistry,Graduate
Chris Perez,22,3.89,0,9,Literature,Senior
Jane Harris,22,2.46,0,93,Biology,Sophomore
David Sanchez,24,2.65,3,110,Engineering,Sophomore
Sarah Smith,21,3.53,3,9,Science,Freshman
Lucas Sanchez,18,2.34,1,58,Literature,Graduate
Benjamin Davis,25,3.86,3,64,Sociology,Freshman
Elijah Ramirez,24,3.27,2,117,Biology,Freshman
Matthew Jones,24,2.95,0,101,Chemistry,Sophomore
Laura Hernandez,22,3.51,3,64,Biology,Senior
Emma Harris,18,2.55,0,50,Chemistry,Junior
Mia Anderson,18,2.93,1,101,Mathematics,Sophomore
Abigail Martinez,20,2.86,1,42,Sociology,Freshman
Harper Jones,24,2.15,0,80,Art,Graduate
Elijah Lee,19,3.09,1,30,Computer Science,Sophomore
Daniel Wilson,18,3.23,0,107,Psychology,Junior
Ethan Jones,19,3.64,0,21,Biology,Senior
Jane Garcia,19,3.87,1,28,Literature,Senior
Laura Taylor,21,2.74,1,6,Economics,Sophomore
Olivia Garcia,22,3.39,3,79,Economics,Junior
Sarah Williams,23,3.08,2,82,History,Sophomore
Joseph Hernandez,23,3.67,2,52,Sociology,Graduate
Katie Gonzalez,20,3.41,1,118,Psychology,Freshman
Mia Thomas,20,2.36,2,69,Chemistry,Junior
John Martinez,23,3.36,2,101,Psychology,Sophomore
Michael Garcia,22,2.77,1,30,Art,Sophomore
Jane Martin,21,2.01,1,97,Biology,Graduate
Isabella Lopez,19,3.45,3,46,Economics,Junior
Emma Martin,22,3.25,1,106,Mathematics,Sophomore
Michael Sanchez,20,2.72,3,36,Computer Science,Freshman
Abigail Harris,18,2.13,1,113,Mathematics,Graduate
Alex Anderson,24,3.16,0,40,Chemistry,Freshman
Mia Perez,21,3.39,3,14,Computer Science,Junior
Harper Lopez,22,3.77,2,92,Computer Science,Freshman
Evelyn Taylor,18,3.22,1,83,Mathematics,Freshman
Michael Perez,25,3.23,2,74,Philosophy,Senior
David Clark,18,2.73,0,35,Art,Senior
Evelyn Jones,21,3.55,1,109,Economics,Freshman
John Anderson,19,2.07,1,113,Physics,Junior
Sophia Jones,20,3.09,1,105,History,Sophomore
Matthew Smith,25,3.7,1,105,Biology,Senior
Emma Lopez,18,3.1,0,59,Art,Freshman
Emily Miller,21,3.23,2,28,History,Senior
Laura Brown,25,3.12,3,57,Business,Junior
Evelyn Perez,25,3.48,1,117,Physics,Junior
Abigail Perez,21,3.96,1,3,Psychology,Sophomore
Lucas Thompson,25,2.7,0,57,Economics,Junior
Elijah Williams,25,3.06,1,35,Engineering,Freshman
Emily Hernandez,22,2.89,2,43,Economics,Freshman
John White,22,2.44,2,2,Mathematics,Freshman
John Miller,21,2.26,0,33,Psychology,Junior
Michael Ramirez,24,2.18,1,92,Philosophy,Sophomore
Matthew Hernandez,23,3.48,1,94,Sociology,Junior
Chris Jones,25,2.08,0,38,Mathematics,Sophomore
Jane Lewis,20,3.04,2,101,History,Freshman
Daniel Johnson,20,2.12,0,77,Philosophy,Senior
Charlotte Jackson,25,3.21,3,27,Art,Freshman
Olivia Martinez,23,2.84,3,104,Science,Graduate
Sarah Lopez,18,2.36,3,87,History,Sophomore
Lucas Thomas,23,2.78,1,16,History,Junior
David Garcia,21,2.87,2,96,Literature,Senior
Matthew Brown,19,3.64,0,73,Science,Junior
Daniel Garcia,25,3.03,0,46,Psychology,Junior
Emily Clark,24,3.91,1,118,Computer Science,Graduate
James Brown,23,2.87,3,71,Science,Sophomore
John Thomas,24,2.43,3,8,Sociology,Sophomore
James Martinez,22,2.13,2,21,Art,Graduate
Elijah Harris,24,2.56,1,23,Economics,Sophomore
David Martinez,20,2.06,1,70,Physics,Junior
Michael Garcia,22,3.66,1,87,Business,Sophomore
Elijah Thomas,25,3.14,2,69,Literature,Sophomore
Benjamin Brown,19,3.47,3,30,Biology,Freshman
Ethan Johnson,25,3.74,2,53,Biology,Junior
Matthew Rodriguez,22,3.74,1,34,Mathematics,Graduate
Emma White,22,3.64,1,77,Biology,Junior
Amelia Anderson,19,2.79,1,7,Economics,Junior
Alex Taylor,24,2.84,1,20,Philosophy,Junior
Sarah Garcia,24,3.58,1,3,Computer Science,Graduate
Samuel Thompson,23,3.97,2,82,Physics,Graduate
Olivia Miller,20,2.14,1,115,Art,Junior
Isabella Gonzalez,23,3.88,1,21,History,Graduate
Olivia Thomas,24,2.44,3,75,Psychology,Freshman
Katie Moore,24,3.78,2,9,Sociology,Freshman
Sarah Sanchez,22,2.19,0,89,Computer Science,Freshman
Laura Garcia,19,3.52,2,39,Mathematics,Graduate
Michael Harris,22,2.35,3,85,Mathematics,Sophomore
Michael Taylor,24,2.1,1,119,Economics,Junior
Ethan Martinez,19,3.64,1,13,Science,Freshman
Andrew Perez,18,3.59,2,47,Physics,Sophomore
Charlotte Williams,18,2.53,3,21,Literature,Graduate
Sarah Rodriguez,24,2.36,3,78,Computer Science,Junior
Charlotte Robinson,22,3.66,2,74,Science,Senior
Daniel Davis,18,3.08,0,120,Chemistry,Junior
Andrew Harris,20,3.23,3,85,Literature,Senior
Evelyn Ramirez,24,3.26,0,4,Philosophy,Junior
Alex Wilson,22,2.74,0,90,Literature,Sophomore
Katie Miller,20,3.49,1,52,Psychology,Graduate
Abigail Sanchez,24,3.94,1,62,Computer Science,Freshman
Elijah Jackson,24,2.22,0,88,History,Sophomore
John Lee,18,2.2,3,28,History,Sophomore
Olivia Thomas,23,3.15,1,113,Art,Junior
Abigail Moore,22,2.32,1,26,Literature,Sophomore
Matthew Gonzalez,21,2.63,3,60,Chemistry,Sophomore
John Anderson,23,3.01,2,107,Science,Junior
Emily Lewis,21,3.34,2,23,Science,Sophomore
Laura Thompson,25,2.64,2,7,Mathematics,Senior
Matthew Ramirez,20,3.7,3,12,Biology,Freshman
Lucas Taylor,25,3.3,2,77,Biology,Senior
James Wilson,22,3.37,0,101,Chemistry,Graduate
Elijah Sanchez,19,3.94,3,71,Philosophy,Sophomore
Jane Jackson,21,2.38,1,108,Art,Junior
Isabella Moore,18,2.85,0,23,Chemistry,Sophomore
Lucas Jones,21,3.09,1,26,Computer Science,Junior
Isabella Williams,21,3.97,1,91,Art,Junior
Olivia Gonzalez,20,3.11,1,61,Business,Sophomore
Ethan Williams,23,3.03,2,106,Economics,Freshman
Samuel Lewis,24,2.37,2,16,Literature,Sophomore
David Wilson,19,2.76,3,7,Economics,Graduate
Michael Jones,23,3.87,2,56,Psychology,Graduate
Lucas Brown,21,3.96,0,103,Engineering,Graduate
Daniel Jackson,18,3.72,3,70,Philosophy,Junior
Samuel Thomas,23,2.24,3,42,Sociology,Sophomore
Olivia Lopez,23,3.31,1,77,Business,Sophomore
Daniel Hernandez,23,3.28,2,77,Psychology,Graduate
Chris Garcia,22,3.26,2,115,Engineering,Sophomore
Matthew Gonzalez,22,3.14,1,59,History,Senior
Alex Gonzalez,20,3.94,1,92,Philosophy,Junior
Ethan Ramirez,24,3.24,1,64,Mathematics,Junior
Amelia Jackson,25,2.34,3,19,Psychology,Sophomore
Mia Martinez,18,2.51,3,14,Biology,Senior
Laura Davis,19,2.47,0,111,Psychology,Sophomore
Laura Martinez,22,2.82,1,43,Physics,Graduate
Charlotte Robinson,19,2.59,0,56,Psychology,Freshman
Charlotte Lee,23,2.1,0,26,Mathematics,Sophomore
Amelia Gonzalez,22,2.9,0,46,Sociology,Junior
Charlotte Moore,18,2.68,1,83,Psychology,Sophomore
Katie Wilson,24,3.01,3,67,Computer Science,Freshman
Joseph Williams,19,3.16,1,22,Computer Science,Freshman
Michael Smith,21,3.33,2,109,Science,Freshman
Laura Jackson,25,2.16,2,27,Art,Senior
Lucas Martinez,20,2.39,0,17,Computer Science,Sophomore
Elijah Wilson,18,2.53,3,29,Physics,Freshman
Alex Ramirez,19,3.14,2,112,Engineering,Junior
Amelia Harris,22,3.46,3,74,Philosophy,Graduate
Mia Lopez,21,2.54,1,6,Engineering,Junior
Amelia Jackson,25,3.6,1,2,Philosophy,Sophomore
Abigail Hernandez,22,3.58,0,32,Engineering,Junior
Emily Brown,23,3.62,3,116,Business,Sophomore
Sophia Taylor,18,3.2,1,93,Economics,Sophomore
Amelia Harris,24,2.33,3,96,Engineering,Sophomore
Olivia Harris,22,3.63,0,93,Science,Sophomore
Emma Perez,23,3.32,2,90,Literature,Senior
Evelyn Robinson,20,3.49,2,63,Chemistry,Freshman
Chris Taylor,25,2.25,1,53,Science,Sophomore
Katie Smith,24,2.32,0,62,Mathematics,Sophomore
Charlotte Moore,20,3.62,2,4,Engineering,Graduate
Alex Lewis,21,3.78,2,94,Art,Sophomore
Katie Lewis,20,2.2,1,107,Sociology,Junior
Olivia Miller,21,2.89,0,68,Computer Science,Freshman
Mia Brown,18,2.21,3,40,Biology,Freshman
James Ramirez,20,2.82,2,116,Psychology,Junior
Laura Thomas,19,2.53,1,102,Economics,Senior
Jane Sanchez,18,3.33,1,41,History,Freshman
Emma Brown,18,2.34,1,19,Literature,Freshman
Amelia Davis,19,2.93,1,90,Chemistry,Junior
Sarah Robinson,18,3.58,0,57,Art,Graduate
Olivia Anderson,19,3.96,3,103,History,Junior
Evelyn Smith,24,2.46,3,1,Literature,Sophomore
Laura Brown,23,2.77,3,39,Computer Science,Freshman
Katie Taylor,20,2.62,3,112,Economics,Senior
Alex Jackson,20,2.47,2,55,Science,Graduate
David Hernandez,20,3.26,1,69,History,Graduate
Amelia Smith,20,3.05,2,103,History,Freshman
Benjamin White,18,2.03,2,43,Chemistry,Sophomore
Michael Hernandez,18,3.92,3,29,Chemistry,Junior
Ethan Lee,25,3.28,3,18,Biology,Freshman
Sophia Moore,24,3.95,1,67,Philosophy,Sophomore
Harper Sanchez,25,3.91,2,6,Sociology,Sophomore
Jane Hernandez,22,2.31,1,42,Art,Junior
John Brown,24,2.73,0,62,Science,Freshman
Evelyn Williams,23,3.77,3,110,Engineering,Junior
Sarah Davis,25,3.91,1,81,Engineering,Junior
Ethan Ramirez,18,3.62,3,74,Science,Sophomore
Amelia Robinson,19,2.17,3,99,Psychology,Junior
John Davis,24,2.39,3,82,Literature,Graduate
Mia Ramirez,22,2.02,0,57,Engineering,Freshman
Matthew Perez,20,2.31,3,79,Art,Graduate
Joseph Anderson,23,2.64,1,93,Physics,Freshman
Chris Moore,22,3.4,3,28,Science,Sophomore
Katie Perez,25,2.39,3,36,Philosophy,Freshman
Abigail Sanchez,24,2.36,3,34,Mathematics,Senior
Samuel Smith,19,2.4,3,68,Sociology,Junior
Abigail Taylor,25,2.35,2,117,Physics,Sophomore
Amelia Harris,23,2.73,0,6,Biology,Junior
Olivia Sanchez,24,3.54,2,92,Psychology,Junior
Ethan Ramirez,23,2.8,0,68,Philosophy,Freshman
Benjamin Lopez,19,3.66,2,17,Psychology,Senior
David White,19,2.58,3,83,Literature,Senior
Alex Robinson,21,3.85,0,115,Computer Science,Graduate
John Lee,21,3.22,2,85,Philosophy,Senior
Emma Robinson,24,3.89,0,91,Business,Junior
Mia Hernandez,22,2.14,0,85,Literature,Graduate
Sophia Brown,18,2.96,2,96,Philosophy,Sophomore
John Lopez,18,3.61,0,99,Engineering,Senior
Emily Smith,23,3.13,0,112,Engineering,Sophomore
Evelyn Martin,20,3.86,1,10,Sociology,Graduate
Sarah Taylor,23,3.32,2,105,Engineering,Graduate
Samuel Thomas,19,2.4,2,96,Chemistry,Senior
Matthew Martinez,21,2.32,0,89,Sociology,Graduate
Chris Anderson,22,2.6,2,65,Art,Junior
Daniel Davis,19,3.0,0,66,Economics,Junior
Joseph Martin,25,3.82,2,49,Economics,Sophomore
Laura Perez,20,3.36,3,13,Business,Junior
Charlotte Perez,25,3.81,3,111,Psychology,Graduate
Ethan Martin,23,3.08,1,60,History,Graduate
Joseph Williams,22,2.53,3,24,Science,Freshman
Emily Thomas,18,3.52,0,13,Philosophy,Junior
Andrew Gonzalez,18,2.82,0,34,Economics,Sophomore
Ethan Sanchez,23,3.45,2,30,Biology,Junior
Samuel Sanchez,19,3.6,2,63,Chemistry,Graduate
Joseph Lee,22,2.04,0,25,Biology,Graduate
Mia Taylor,21,2.68,3,7,History,Sophomore
John Lopez,20,2.27,0,41,Business,Sophomore
Andrew Lewis,23,2.34,2,64,Chemistry,Freshman
Katie Taylor,24,3.8,1,35,Engineering,Graduate
Harper Lewis,23,2.07,0,0,Physics,Freshman
Charlotte Hernandez,21,3.77,3,3,Science,Sophomore
Ethan Lee,22,3.09,1,11,Art,Freshman
Emma Moore,21,3.45,1,102,Art,Graduate
Jane Smith,22,3.04,1,113,Science,Sophomore
Harper Lopez,25,2.05,2,13,Science,Junior
Samuel Sanchez,22,2.19,2,87,History,Sophomore
Ethan Gonzalez,20,3.18,0,16,Chemistry,Junior
David Gonzalez,24,2.07,1,97,Computer Science,Freshman
Chris Martinez,22,3.15,2,16,Biology,Junior
John Johnson,24,3.8,0,55,Business,Freshman
Olivia Clark,22,3.85,1,104,Philosophy,Freshman
Daniel Brown,25,3.46,2,117,Biology,Senior
Mia Robinson,25,3.89,2,25,Mathematics,Junior
Elijah Martinez,23,2.41,0,110,Economics,Senior
Amelia Sanchez,24,3.33,2,15,Physics,Sophomore
Joseph Martin,21,3.91,3,55,Science,Junior
Evelyn Johnson,22,2.13,1,87,Literature,Sophomore
David Jones,21,2.93,0,10,Economics,Graduate
Emily Brown,18,3.28,3,24,Physics,Junior
Emma Robinson,18,2.1,2,92,History,Sophomore
James Wilson,22,3.4,2,9,Chemistry,Sophomore
Sarah Lewis,18,3.51,3,57,Mathematics,Senior
Andrew Thompson,23,2.82,2,30,Literature,Senior
James Wilson,21,3.52,1,99,Mathematics,Sophomore
Charlotte Martinez,20,3.02,2,4,Science,Senior
Amelia Rodriguez,19,2.31,0,104,Mathematics,Graduate
Elijah Williams,19,2.31,3,64,History,Sophomore
Alex Brown,20,3.87,3,19,Biology,Sophomore
Chris Gonzalez,21,2.48,0,35,Psychology,Sophomore
Emily Martinez,25,2.14,3,42,Philosophy,Sophomore
Matthew Martinez,18,3.09,2,57,Biology,Sophomore
Sarah Rodriguez,24,3.94,2,99,Computer Science,Freshman
Chris Taylor,25,3.23,0,70,Business,Junior
Laura Lewis,23,2.11,1,106,Literature,Senior
Amelia Harris,24,2.11,0,82,Art,Junior
Samuel Thompson,20,2.19,3,23,Physics,Junior
Jane Davis,25,3.78,3,92,Business,Freshman
Evelyn Rodriguez,20,3.03,2,67,Sociology,Sophomore
Amelia Thomas,25,2.93,1,100,Psychology,Freshman
Lucas Anderson,24,3.68,0,95,Philosophy,Junior
Lucas Lee,21,3.72,3,89,Science,Senior
Ethan Martinez,21,2.28,2,8,Sociology,Sophomore
Matthew Harris,20,3.79,1,27,Philosophy,Freshman
David Sanchez,19,2.99,1,71,Engineering,Junior
David Martin,20,2.45,1,115,Economics,Graduate
Mia Perez,24,2.19,3,78,Physics,Junior
John Hernandez,20,3.73,0,57,Physics,Sophomore
Laura Harris,25,3.07,3,56,Sociology,Junior
Joseph Taylor,20,3.57,1,70,Computer Science,Senior
Harper Robinson,22,3.15,1,85,Philosophy,Junior
Harper Brown,25,2.48,2,60,History,Junior
Mia Martinez,24,3.06,2,58,Engineering,Freshman
Chris Martin,22,3.82,0,96,Business,Freshman
Sarah Martin,18,2.71,1,44,Physics,Graduate
Ethan Ramirez,22,3.53,0,70,Sociology,Freshman
Sophia Lewis,22,2.72,3,120,Computer Science,Junior
Michael Taylor,18,2.54,1,39,Engineering,Junior
Matthew Thomas,20,2.79,1,82,Science,Sophomore
Matthew Brown,20,2.16,0,102,Engineering,Junior
Ethan Lopez,19,3.42,1,99,Art,Senior
Emma Garcia,20,2.81,3,71,Science,Senior
Charlotte Hernandez,20,2.9,1,110,Literature,Junior
Samuel Jackson,18,2.67,3,51,Chemistry,Graduate
Chris Harris,20,2.08,2,13,Mathematics,Graduate
Andrew Johnson,22,3.44,1,92,Psychology,Sophomore
Jane Rodriguez,24,2.6,2,51,History,Graduate
James Gonzalez,20,2.18,0,89,History,Freshman
Charlotte Jones,20,2.41,2,25,Philosophy,Senior
Jane Davis,21,3.39,1,77,Art,Sophomore
David Williams,21,2.83,3,4,Business,Freshman
Amelia Thompson,23,3.52,2,83,Psychology,Sophomore
James Jackson,21,2.86,3,3,Computer Science,Junior
Evelyn Brown,19,2.68,0,82,Mathematics,Sophomore
Andrew Harris,23,2.54,0,11,Art,Senior
Jane Lewis,22,3.56,3,13,Art,Senior
James Wilson,25,2.62,1,36,History,Junior
Lucas Anderson,19,2.68,2,101,Literature,Freshman
Benjamin Perez,21,2.34,2,65,Engineering,Senior
Laura Johnson,24,3.86,2,107,Engineering,Senior
Abigail Harris,18,3.95,1,56,Physics,Junior
Olivia Miller,21,3.28,2,94,Chemistry,Sophomore
Ethan Martin,20,2.71,3,3,Economics,Sophomore
James Johnson,23,2.36,1,30,Philosophy,Junior
Isabella Robinson,22,2.04,1,53,Biology,Graduate
Jane Perez,25,3.23,3,104,Computer Science,Freshman
Laura Jones,18,3.57,1,98,Mathematics,Senior
Alex Moore,21,2.1,2,70,Business,Junior
Isabella Garcia,19,2.01,1,102,Engineering,Sophomore
Matthew Harris,21,3.69,3,27,Computer Science,Graduate
Sophia Ramirez,18,3.66,3,7,Computer Science,Junior
Matthew Lewis,19,2.22,2,30,Engineering,Freshman
Harper Perez,22,2.98,3,115,Physics,Sophomore
Isabella Johnson,22,3.62,1,114,Mathematics,Graduate
Mia Lee,20,2.61,1,77,History,Graduate
Abigail Hernandez,23,3.91,0,50,Art,Sophomore
Samuel Rodriguez,21,3.18,2,37,Biology,Senior
Daniel Perez,19,3.24,2,109,Mathematics,Graduate
John Moore,19,3.06,0,118,Psychology,Senior
Chris Sanchez,18,3.59,3,23,Literature,Junior
Amelia Johnson,21,3.99,1,108,Computer Science,Freshman
Charlotte Miller,23,2.95,3,31,Engineering,Junior
Mia Martinez,19,2.79,0,116,Chemistry,Graduate
Michael Jackson,23,2.25,3,17,Science,Senior
Lucas Lee,22,2.36,3,47,Psychology,Graduate
Andrew Lee,23,3.29,3,62,Mathematics,Junior
Emily Garcia,21,3.9,2,119,Art,Junior
Jane Hernandez,21,2.98,0,30,Physics,Graduate
Joseph Clark,19,2.64,3,80,Chemistry,Graduate
Benjamin Gonzalez,25,3.22,0,85,Engineering,Junior
Emily Jones,24,3.26,1,77,Literature,Graduate
Andrew Lee,25,2.77,2,4,Physics,Freshman
Isabella Davis,20,2.05,2,16,Art,Freshman
Emma Clark,19,2.76,2,56,Engineering,Freshman
Andrew Ramirez,19,2.2,3,40,History,Freshman
Elijah Davis,23,3.19,1,110,Art,Graduate
Charlotte Gonzalez,18,2.48,3,34,Psychology,Freshman
James Robinson,22,2.32,3,117,Literature,Junior
Andrew Hernandez,24,3.47,3,19,Literature,Graduate
Harper Lewis,18,3.5,1,42,Biology,Sophomore
Laura Thomas,21,3.07,3,44,Biology,Freshman
Emma Wilson,21,3.92,2,117,Chemistry,Freshman
James Jackson,23,2.81,2,40,Chemistry,Graduate
Benjamin Robinson,24,2.21,0,24,Economics,Freshman
Sarah Thomas,21,2.47,0,9,Biology,Sophomore
Matthew Thomas,23,2.75,1,64,Computer Science,Graduate
Benjamin Ramirez,25,2.21,1,24,Art,Graduate
Isabella Jones,22,3.48,2,43,Literature,Junior
Harper Sanchez,21,2.04,2,80,Psychology,Graduate
Harper Ramirez,21,2.57,2,88,Physics,Senior
Samuel Davis,24,2.6,0,59,Sociology,Sophomore
Michael Gonzalez,25,2.32,1,84,History,Sophomore
Jane Clark,25,2.25,1,55,Biology,Senior
Lucas Thomas,24,2.81,1,117,Chemistry,Senior
Jane Rodriguez,18,2.21,1,92,Mathematics,Sophomore
Daniel Williams,20,2.08,2,105,Sociology,Senior
Michael Thompson,18,3.57,1,71,Sociology,Sophomore
Laura Rodriguez,22,3.99,0,86,Sociology,Graduate
Charlotte Moore,21,2.44,3,32,Engineering,Freshman
Abigail Lewis,18,2.67,1,24,Literature,Sophomore
Benjamin Robinson,24,3.11,3,117,Sociology,Sophomore
Emma Anderson,23,2.33,1,115,Mathematics,Junior
James Anderson,18,3.62,3,60,Philosophy,Freshman
Amelia Martinez,18,3.23,2,33,Physics,Sophomore
James Perez,23,3.76,2,87,Engineering,Freshman
Chris Davis,19,3.04,0,51,Computer Science,Sophomore
Abigail Brown,23,3.93,3,95,Mathematics,Junior
Matthew Jones,20,3.9,1,74,Chemistry,Sophomore
Andrew Davis,19,2.54,1,90,Biology,Senior
Evelyn Lopez,25,3.28,2,67,Sociology,Graduate
Evelyn Harris,24,2.04,0,24,Economics,Freshman
Elijah Harris,19,2.41,0,101,Biology,Graduate
Chris Johnson,19,3.29,1,16,Philosophy,Sophomore
Sarah Garcia,19,2.08,3,25,Biology,Junior
Andrew Thompson,21,2.57,3,38,Psychology,Freshman
Benjamin Sanchez,23,2.13,1,27,Science,Junior
John Robinson,25,3.22,1,64,Art,Senior
James Miller,23,3.58,3,47,Computer Science,Junior
Matthew Perez,19,3.03,1,1,Art,Sophomore
Daniel Jackson,25,3.48,2,45,Chemistry,Senior
Olivia Jones,24,2.8,1,39,Biology,Senior
Evelyn Ramirez,24,2.75,2,74,Literature,Junior
Joseph Perez,18,3.79,1,40,Philosophy,Graduate
Amelia Miller,20,3.64,2,106,Art,Graduate
Lucas Hernandez,19,3.97,2,19,Sociology,Graduate
Katie Perez,21,2.06,0,34,Mathematics,Junior
Charlotte Gonzalez,20,2.75,2,105,Art,Junior
Laura Harris,21,3.58,3,29,Economics,Freshman
Charlotte Hernandez,24,2.96,3,12,Mathematics,Freshman
Harper Johnson,23,2.56,3,29,Chemistry,Junior
Abigail Garcia,18,3.58,1,117,Engineering,Freshman
Amelia Wilson,20,2.47,0,118,Sociology,Freshman
Michael Anderson,23,3.63,0,81,Biology,Junior
Katie Martin,24,3.15,0,33,Mathematics,Senior
Andrew Harris,20,3.31,1,94,Engineering,Senior
Alex Garcia,20,2.75,3,43,Science,Graduate
Emily Garcia,22,3.01,1,73,Mathematics,Senior
Isabella Brown,25,3.91,2,100,Economics,Sophomore
Mia Lewis,24,2.18,0,36,Art,Sophomore
Chris Lewis,20,2.45,2,101,Computer Science,Junior
Mia White,18,3.62,3,9,History,Freshman
Matthew Garcia,22,3.15,0,19,Biology,Junior
Elijah Smith,21,3.87,3,67,Economics,Senior
Ethan Jones,22,3.36,2,84,Engineering,Graduate
Daniel Jones,23,2.84,2,75,Business,Graduate
Isabella Brown,21,2.75,3,68,Economics,Graduate
Benjamin Jones,24,2.77,2,1,Psychology,Junior
Chris Jones,20,2.54,1,17,Psychology,Freshman
Chris Martin,19,2.95,1,81,Mathematics,Senior
Evelyn Anderson,25,3.61,1,80,Economics,Freshman
Elijah Moore,24,3.9,2,9,Art,Sophomore
Benjamin Hernandez,24,3.24,1,108,Literature,Freshman
Sophia Lewis,20,2.96,0,72,Business,Freshman
Samuel Brown,24,3.49,1,15,Business,Sophomore
Emily Garcia,19,2.23,1,75,Biology,Graduate
David Martin,24,2.94,0,120,Physics,Graduate
Sophia Sanchez,20,3.77,0,57,Science,Senior
Alex Brown,22,2.83,0,37,History,Junior
David Davis,24,3.32,0,66,Psychology,Senior
Laura Hernandez,21,2.45,3,14,Computer Science,Junior
Charlotte Garcia,21,3.98,3,89,Economics,Sophomore
Emma Wilson,20,3.35,3,63,Computer Science,Junior
Alex Robinson,25,3.84,0,16,Art,Sophomore
Matthew Jackson,22,3.12,0,86,Biology,Sophomore
Benjamin Jackson,20,2.36,2,58,Mathematics,Graduate
Andrew Lopez,25,3.51,0,52,Philosophy,Freshman
Charlotte Lee,24,2.21,1,73,Psychology,Senior
Daniel Martin,18,2.9,1,10,Engineering,Sophomore
Katie Sanchez,18,3.63,3,114,Psychology,Senior
Katie Wilson,24,2.19,1,116,Business,Graduate
James Robinson,25,2.44,0,117,Chemistry,Senior
Amelia Miller,22,3.35,1,0,Philosophy,Junior
Daniel Harris,20,2.79,1,48,History,Graduate
Michael Perez,24,3.31,2,112,History,Junior
Benjamin Martinez,23,2.61,1,11,Engineering,Freshman
Sarah Ramirez,22,3.23,0,45,Art,Senior
Emily Gonzalez,22,3.75,1,85,Economics,Senior
Elijah White,20,2.83,1,107,Chemistry,Freshman
Isabella Martinez,21,3.42,1,50,Literature,Senior
Lucas Hernandez,23,2.86,0,23,Psychology,Senior
Emily Robinson,21,2.24,0,119,Mathematics,Freshman
Olivia Smith,22,2.81,1,32,Mathematics,Sophomore
Mia Harris,20,2.18,3,65,Physics,Senior
Mia Martinez,18,2.38,0,46,Chemistry,Sophomore
Andrew Rodriguez,23,2.46,0,99,Engineering,Junior
Laura Thompson,18,3.59,0,100,Economics,Junior
